precio,barrio,distrito,superficie,habitaciones,banos,tiene_ascensor,tiene_terraza,estado,ratio_metros_zona,ratio_hab_zona
106185.0,23,1,25.0,1,1,1,0,1,0.2806457355199039,0.32205553782317264
111785.0,12,9,64.0,2,1,0,0,0,0.690285371882256,0.6144468149954282
304557.0,39,2,48.0,1,1,1,0,1,0.530693680485896,0.31670350489422167
604996.0,1,5,124.0,4,2,1,0,3,1.39615036505159,1.2985386221294364
604146.0,23,1,121.0,4,2,1,1,3,1.3583253599163347,1.2882221512926906
366629.0,23,1,60.0,2,1,1,1,0,0.6735497652477693,0.6441110756463453
186657.0,13,9,87.0,3,1,0,1,3,0.9383566774024418,0.9216702224931422
386259.0,28,6,57.0,2,1,1,1,1,0.6241723860619347,0.6257475605917533
357015.0,38,5,89.0,3,1,1,0,0,1.0020756652386413,0.9739039665970773
816603.0,15,2,122.0,4,2,1,1,3,1.3488464379016525,1.2668140195768867
47488.0,16,3,25.0,1,1,1,1,1,0.2805783292709949,0.3218938671750874
531552.0,31,5,146.0,5,2,1,1,1,1.643854462076872,1.6231732776617955
274158.0,38,5,71.0,2,1,1,1,1,0.7994086767634104,0.6492693110647182
157479.0,30,9,101.0,4,2,0,0,2,1.0893566025016854,1.2288936299908564
532930.0,24,7,84.0,3,1,1,0,3,0.949694773610159,0.9719363891487371
484572.0,14,6,87.0,3,1,1,1,1,0.9526841681997951,0.9386213408876298
131065.0,27,0,60.0,2,1,0,1,0,0.6627737556050013,0.6344469672397016
296356.0,22,1,60.0,2,1,0,0,1,0.6735497652477693,0.6441110756463453
498273.0,2,8,138.0,5,2,0,1,3,1.5186373788407748,1.5819825436408979
818541.0,32,7,118.0,4,2,1,0,0,1.334095039119033,1.2959151855316495
268252.0,7,0,125.0,5,2,0,0,1,1.3807786575104195,1.5861174180992539
270291.0,21,6,54.0,2,1,1,0,2,0.5913212078481487,0.6257475605917533
158679.0,34,0,78.0,3,1,1,0,3,0.8616058822865017,0.9516704508595524
329107.0,41,0,123.0,4,2,0,0,1,1.3586861989902528,1.2688939344794032
319846.0,19,7,58.0,2,1,1,0,2,0.6557416293974907,0.6479575927658248
179444.0,27,0,81.0,3,1,0,0,0,0.8947445700667518,0.9516704508595524
356456.0,3,4,115.0,4,2,1,0,3,1.2834793006853638,1.2816274634456453
161267.0,16,3,85.0,3,1,0,0,3,0.9539663195213827,0.9656816015252621
206659.0,27,0,77.0,3,1,0,0,1,0.8505596530264183,0.9516704508595524
292954.0,35,4,89.0,3,1,0,1,1,0.9933013718347597,0.961220597584234
154838.0,27,0,84.0,3,1,0,1,1,0.9278832578470019,0.9516704508595524
93703.0,11,3,62.0,2,1,1,0,1,0.6958342565920673,0.6437877343501748
278098.0,9,8,61.0,2,1,0,0,0,0.6712817399223714,0.6327930174563592
345539.0,40,4,108.0,4,2,1,0,1,1.2053544736871242,1.2816274634456453
288136.0,12,9,172.0,6,3,0,1,3,1.855141936933563,1.8433404449862845
574879.0,22,1,107.0,4,2,0,1,1,1.2011637480251887,1.2882221512926906
198158.0,1,5,46.0,1,1,1,1,1,0.5179267483255898,0.3246346555323591
304060.0,38,5,75.0,3,1,1,0,3,0.8444457853134617,0.9739039665970773
346316.0,30,9,157.0,6,3,0,0,1,1.6933563028986593,1.8433404449862845
646840.0,37,1,139.0,5,2,1,1,1,1.5603902894906656,1.6102776891158632
576647.0,28,6,100.0,4,2,1,0,1,1.0950392737928678,1.2514951211835066
294680.0,9,8,88.0,3,1,0,0,3,0.9684064444781751,0.9491895261845387
322595.0,19,7,53.0,2,1,1,0,3,0.5992121785873622,0.6479575927658248
92963.0,36,3,54.0,2,1,1,0,3,0.606049191225349,0.6437877343501748
294533.0,13,9,133.0,5,2,0,1,1,1.4344992884428134,1.5361170374885704
116780.0,6,1,25.0,1,1,0,1,1,0.2806457355199039,0.32205553782317264
312665.0,1,5,61.0,2,1,1,0,3,0.6868159053882822,0.6492693110647182
159762.0,11,3,88.0,3,1,1,1,2,0.987635719033902,0.9656816015252621
623920.0,14,6,94.0,3,1,0,0,0,1.0293369173652958,0.9386213408876298
56616.0,11,3,37.0,1,1,0,0,1,0.41525592732107247,0.3218938671750874
462167.0,14,6,89.0,3,1,1,1,0,0.9745849536756525,0.9386213408876298
167459.0,17,3,79.0,3,1,1,1,0,0.8866275204963439,0.9656816015252621
297197.0,9,8,86.0,3,1,0,1,1,0.9463972071036711,0.9491895261845387
317877.0,30,9,149.0,5,2,1,0,3,1.6070706314133774,1.5361170374885704
333228.0,3,4,102.0,4,2,1,1,0,1.1383903362600618,1.2816274634456453
172296.0,32,7,25.0,1,1,1,1,1,0.28264725405064256,0.3239787963829124
393120.0,40,4,116.0,4,2,0,0,2,1.2946399902565409,1.2816274634456453
707133.0,23,1,124.0,4,2,1,0,3,1.3920028481787232,1.2882221512926906
205886.0,0,2,41.0,1,1,1,1,1,0.45330085208170284,0.31670350489422167
198888.0,12,9,115.0,4,2,1,0,1,1.240356527600929,1.2288936299908564
281188.0,3,4,91.0,3,1,1,1,1,1.0156227509771139,0.961220597584234
296400.0,20,6,57.0,2,1,1,1,1,0.6241723860619347,0.6257475605917533
446517.0,1,5,90.0,3,1,1,1,3,1.013334942376154,0.9739039665970773
569869.0,33,2,94.0,3,1,0,0,3,1.0392751242848797,0.9501105146826649
497996.0,2,8,157.0,6,3,1,0,1,1.7277251338985624,1.8983790523690773
370839.0,21,6,54.0,2,1,1,0,3,0.5913212078481487,0.6257475605917533
315316.0,12,9,163.0,6,3,0,0,1,1.758070556512621,1.8433404449862845
281134.0,18,7,38.0,1,1,0,0,1,0.4296238261569767,0.3239787963829124
254914.0,33,2,38.0,1,1,1,1,0,0.4201324970513344,0.31670350489422167
107526.0,23,1,25.0,1,1,1,0,2,0.2806457355199039,0.32205553782317264
153769.0,31,5,34.0,1,1,1,0,1,0.382815422675436,0.3246346555323591
595999.0,24,7,88.0,3,1,1,0,1,0.9949183342582618,0.9719363891487371
471160.0,15,2,86.0,3,1,0,0,3,0.9508261775372304,0.9501105146826649
244436.0,29,9,109.0,4,2,0,0,3,1.1756422739869674,1.2288936299908564
199489.0,27,0,90.0,3,1,0,0,3,0.9941606334075019,0.9516704508595524
268166.0,10,8,75.0,3,1,1,1,2,0.8253464015438993,0.9491895261845387
187505.0,29,9,85.0,3,1,1,0,3,0.9167852595311213,0.9216702224931422
257492.0,31,5,68.0,2,1,1,1,1,0.765630845350872,0.6492693110647182
105799.0,16,3,68.0,2,1,1,1,1,0.7631730556171061,0.6437877343501748
312274.0,2,8,90.0,3,1,1,0,0,0.9904156818526791,0.9491895261845387
541963.0,15,2,81.0,3,1,1,1,1,0.8955455858199496,0.9501105146826649
135673.0,24,7,25.0,1,1,1,0,3,0.28264725405064256,0.3239787963829124
228699.0,1,5,62.0,2,1,1,0,3,0.698075182525795,0.6492693110647182
568393.0,4,7,74.0,2,1,1,0,3,0.836635871989902,0.6479575927658248
191999.0,16,3,98.0,3,1,0,1,1,1.0998670507423,0.9656816015252621
332459.0,18,7,54.0,2,1,1,1,1,0.6105180687493879,0.6479575927658248
138735.0,2,8,39.0,1,1,1,1,2,0.42918012880282763,0.3163965087281796
338330.0,5,8,75.0,3,1,1,1,3,0.8253464015438993,0.9491895261845387
342416.0,3,4,126.0,5,2,1,0,0,1.4062468859683115,1.6020343293070565
281088.0,35,4,73.0,2,1,1,0,1,0.8147303386959265,0.6408137317228226
592718.0,21,6,90.0,3,1,1,1,0,0.9855353464135811,0.9386213408876298
452933.0,18,7,83.0,3,1,1,1,1,0.9383888834481333,0.9719363891487371
694439.0,18,7,92.0,3,1,1,1,2,1.0401418949063646,0.9719363891487371
654236.0,33,2,139.0,5,2,0,1,3,1.5368004497404073,1.5835175244711082
117815.0,30,9,72.0,2,1,0,0,1,0.776571043367538,0.6144468149954282
475326.0,33,2,89.0,3,1,1,0,2,0.983994532567599,0.9501105146826649
370578.0,2,8,89.0,3,1,1,0,3,0.9794110631654271,0.9491895261845387
229828.0,32,7,30.0,1,1,1,1,0,0.33917670486077106,0.3239787963829124
490636.0,33,2,97.0,3,1,1,0,1,1.0724434793152482,0.9501105146826649
126372.0,3,4,42.0,1,1,1,0,3,0.46874896198943716,0.3204068658614113
285749.0,10,8,85.0,3,1,0,1,1,0.9353925884164191,0.9491895261845387
151870.0,3,4,52.0,2,1,0,0,1,0.5803558577012079,0.6408137317228226
286903.0,12,9,135.0,5,2,1,1,3,1.4560707063141338,1.5361170374885704
406968.0,35,4,108.0,4,2,1,0,3,1.2053544736871242,1.2816274634456453
503269.0,37,1,120.0,4,2,1,0,0,1.3470995304955387,1.2882221512926906
262712.0,3,4,73.0,2,1,1,1,1,0.8147303386959265,0.6408137317228226
341079.0,38,5,64.0,2,1,1,1,1,0.7205937368008206,0.6492693110647182
437966.0,9,8,107.0,4,2,1,0,1,1.177494199535963,1.2655860349127184
634741.0,28,6,116.0,4,2,1,0,3,1.2702455575997267,1.2514951211835066
562690.0,33,2,108.0,4,2,1,1,1,1.1940607810932662,1.2668140195768867
252442.0,1,5,60.0,2,1,1,0,0,0.6755566282507693,0.6492693110647182
530889.0,25,1,88.0,3,1,1,0,3,0.9878729890300616,0.9661666134695179
937580.0,4,7,125.0,5,2,0,1,3,1.4132362702532126,1.619893981914562
691701.0,26,6,105.0,4,2,0,1,1,1.1497912374825112,1.2514951211835066
399327.0,41,0,167.0,6,3,0,1,3,1.8447202864339203,1.9033409017191047
570487.0,4,7,77.0,3,1,1,1,1,0.870553542475979,0.9719363891487371
998410.0,24,7,171.0,6,3,1,1,3,1.933307217706395,1.9438727782974743
170004.0,16,3,107.0,4,2,1,0,1,1.2008752492798582,1.2875754687003496
317359.0,4,7,60.0,2,1,1,0,0,0.6783534097215421,0.6479575927658248
696524.0,39,2,109.0,4,2,0,0,3,1.2051168994367223,1.2668140195768867
353689.0,35,4,93.0,3,1,0,0,2,1.037944130119468,0.961220597584234
166471.0,7,0,88.0,3,1,1,1,1,0.9720681748873352,0.9516704508595524
749142.0,19,7,105.0,4,2,1,0,1,1.1871184670126986,1.2959151855316495
268918.0,10,8,59.0,2,1,1,1,3,0.6492725025478674,0.6327930174563592
304600.0,1,5,59.0,2,1,1,1,3,0.6642973511132565,0.6492693110647182
582705.0,6,1,124.0,4,2,1,1,3,1.3920028481787232,1.2882221512926906
401960.0,23,1,65.0,2,1,1,1,3,0.7296789123517501,0.6441110756463453
453082.0,15,2,84.0,3,1,1,1,1,0.9287139408503181,0.9501105146826649
681689.0,20,6,113.0,4,2,1,1,1,1.2373943793859408,1.2514951211835066
167912.0,7,0,86.0,3,1,0,0,3,0.9499757163671686,0.9516704508595524
396355.0,38,5,77.0,3,1,0,1,1,0.8669643395884874,0.9739039665970773
400856.0,25,1,96.0,3,1,1,0,0,1.0776796243964308,0.9661666134695179
223770.0,38,5,42.0,1,1,1,0,3,0.47288963977553855,0.3246346555323591
325854.0,31,5,71.0,2,1,1,1,2,0.7994086767634104,0.6492693110647182
372267.0,32,7,58.0,2,1,1,1,1,0.6557416293974907,0.6479575927658248
188155.0,36,3,104.0,4,2,1,1,2,1.1672058497673388,1.2875754687003496
122655.0,12,9,61.0,2,1,1,0,1,0.6579282450752753,0.6144468149954282
303116.0,39,2,62.0,2,1,1,1,0,0.6854793372942823,0.6334070097884433
332063.0,7,0,162.0,6,3,0,0,3,1.7894891401335036,1.9033409017191047
146441.0,26,6,27.0,1,1,1,1,0,0.29566060392407434,0.31287378029587665
460790.0,10,8,116.0,4,2,1,0,3,1.2765357677212308,1.2655860349127184
690349.0,20,6,113.0,4,2,1,1,3,1.2373943793859408,1.2514951211835066
318638.0,26,6,63.0,2,1,1,0,2,0.6898747424895068,0.6257475605917533
342966.0,13,9,160.0,6,3,0,1,1,1.7257134297056402,1.8433404449862845
175348.0,13,9,102.0,4,2,1,0,1,1.1001423114373456,1.2288936299908564
493768.0,39,2,98.0,3,1,1,0,3,1.0834995976587045,0.9501105146826649
176429.0,12,9,85.0,3,1,1,1,2,0.9167852595311213,0.9216702224931422
425450.0,39,2,71.0,2,1,1,1,1,0.7849844023853879,0.6334070097884433
1084632.0,19,7,164.0,6,3,1,0,1,1.854165986572215,1.9438727782974743
443882.0,10,8,140.0,5,2,1,0,0,1.5406466162152785,1.5819825436408979
341794.0,9,8,103.0,4,2,1,1,1,1.133475724786955,1.2655860349127184
468141.0,21,6,94.0,3,1,1,0,3,1.0293369173652958,0.9386213408876298
282222.0,1,5,55.0,2,1,1,0,1,0.6192602425632052,0.6492693110647182
627686.0,5,8,142.0,5,2,1,1,1,1.5626558535897825,1.5819825436408979
251917.0,8,4,94.0,3,1,1,1,3,1.0491048196906452,0.961220597584234
715334.0,15,2,103.0,4,2,1,1,1,1.1387801893759852,1.2668140195768867
524398.0,23,1,96.0,3,1,0,0,3,1.0776796243964308,0.9661666134695179
315265.0,38,5,70.0,2,1,1,1,0,0.7881493996258976,0.6492693110647182
183599.0,4,7,25.0,1,1,1,1,1,0.28264725405064256,0.3239787963829124
431866.0,14,6,83.0,3,1,1,1,3,0.9088825972480803,0.9386213408876298
423000.0,4,7,65.0,2,1,1,0,0,0.7348828605316706,0.6479575927658248
533052.0,24,7,97.0,3,1,1,0,0,1.0966713457164932,0.9719363891487371
772110.0,6,1,164.0,6,3,1,0,3,1.8410360250105695,1.9323332269390359
616829.0,20,6,97.0,3,1,1,1,2,1.062188095579082,0.9386213408876298
56344.0,12,9,25.0,1,1,1,0,0,0.26964272339150624,0.3072234074977141
1010230.0,24,7,187.0,7,3,1,1,3,2.114201460298806,2.2678515746803867
588241.0,26,6,109.0,4,2,1,1,3,1.193592808434226,1.2514951211835066
453984.0,31,5,105.0,4,2,1,0,1,1.1822240994388464,1.2985386221294364
595028.0,0,2,94.0,3,1,1,0,1,1.0392751242848797,0.9501105146826649
399564.0,10,8,89.0,3,1,1,1,0,0.9794110631654271,0.9491895261845387
563861.0,26,6,116.0,4,2,1,1,3,1.2702455575997267,1.2514951211835066
215142.0,6,1,48.0,1,1,1,1,1,0.5388398121982154,0.32205553782317264
560229.0,10,8,144.0,5,2,0,1,1,1.5846650909642865,1.5819825436408979
108868.0,17,3,63.0,2,1,1,1,0,0.7070573897629071,0.6437877343501748
1326907.0,21,6,190.0,7,3,1,1,2,2.080574620206449,2.190116462071136
400582.0,33,2,76.0,3,1,1,0,1,0.8402649941026687,0.9501105146826649
571506.0,4,7,90.0,3,1,1,0,1,1.0175301145823132,0.9719363891487371
104128.0,8,4,28.0,1,1,1,0,3,0.3124993079929581,0.3204068658614113
503373.0,31,5,104.0,4,2,1,1,3,1.1709648223013336,1.2985386221294364
381880.0,1,5,75.0,3,1,1,0,3,0.8444457853134617,0.9739039665970773
483981.0,14,6,86.0,3,1,1,0,1,0.9417337754618663,0.9386213408876298
118936.0,23,1,25.0,1,1,0,0,1,0.2806457355199039,0.32205553782317264
107175.0,30,9,62.0,2,1,1,0,3,0.6687139540109356,0.6144468149954282
858869.0,32,7,164.0,6,3,1,1,1,1.854165986572215,1.9438727782974743
144155.0,11,3,91.0,3,1,1,0,1,1.0213051185464215,0.9656816015252621
819087.0,20,6,131.0,5,2,1,0,1,1.434501448668657,1.5643689014793831
425086.0,28,6,74.0,2,1,1,0,1,0.8103290626067222,0.6257475605917533
410554.0,38,5,86.0,3,1,1,1,1,0.9682978338261028,0.9739039665970773
649963.0,23,1,107.0,4,2,1,0,3,1.2011637480251887,1.2882221512926906
504863.0,38,5,128.0,5,2,1,0,1,1.4411874736016412,1.6231732776617955
468699.0,20,6,66.0,2,1,1,1,0,0.7227259207032928,0.6257475605917533
179666.0,41,0,96.0,3,1,1,1,2,1.060438008968002,0.9516704508595524
183072.0,17,3,96.0,3,1,0,1,0,1.0774207844006205,0.9656816015252621
366577.0,3,4,96.0,3,1,1,0,1,1.0714261988329992,0.961220597584234
235205.0,36,3,116.0,4,2,0,0,3,1.3018834478174164,1.2875754687003496
202472.0,12,9,96.0,3,1,0,0,1,1.035428057823384,0.9216702224931422
88915.0,27,0,48.0,1,1,0,0,1,0.530219004484001,0.3172234836198508
450624.0,38,5,125.0,5,2,1,1,1,1.407409642189103,1.6231732776617955
528327.0,32,7,99.0,3,1,1,1,3,1.1192831260405445,0.9719363891487371
161249.0,13,9,92.0,3,1,1,0,1,0.9922852220807431,0.9216702224931422
375701.0,1,5,87.0,3,1,1,0,0,0.9795571109636155,0.9739039665970773
361248.0,8,4,130.0,5,2,1,0,0,1.45088964425302,1.6020343293070565
618375.0,0,2,107.0,4,2,0,1,1,1.1830046627498099,1.2668140195768867
424132.0,38,5,98.0,3,1,1,0,1,1.1034091594762567,0.9739039665970773
109283.0,1,5,30.0,1,1,1,1,1,0.33777831412538467,0.3246346555323591
508964.0,5,8,113.0,4,2,1,0,1,1.243521911659475,1.2655860349127184
162334.0,15,2,31.0,1,1,0,1,2,0.34273966864714117,0.31670350489422167
183263.0,22,1,44.0,1,1,1,1,1,0.4939364945150308,0.32205553782317264
310017.0,39,2,62.0,2,1,1,1,3,0.6854793372942823,0.6334070097884433
478368.0,21,6,87.0,3,1,1,0,1,0.9526841681997951,0.9386213408876298
742266.0,15,2,127.0,5,2,1,1,0,1.4041270296189332,1.5835175244711082
711656.0,31,5,150.0,6,3,1,1,0,1.6888915706269234,1.9478079331941547
332503.0,1,5,81.0,3,1,1,0,3,0.9120014481385387,0.9739039665970773
588229.0,28,6,89.0,3,1,1,0,1,0.9745849536756525,0.9386213408876298
755068.0,20,6,143.0,5,2,1,0,3,1.565906161523801,1.5643689014793831
112128.0,40,4,33.0,1,1,1,1,1,0.3683027558488435,0.3204068658614113
239125.0,40,4,82.0,3,1,1,0,1,0.9151765448365202,0.961220597584234
287741.0,15,2,48.0,1,1,0,0,3,0.530693680485896,0.31670350489422167
67078.0,11,3,32.0,1,1,0,1,1,0.35914026146687344,0.3218938671750874
171547.0,4,7,25.0,1,1,1,1,1,0.28264725405064256,0.3239787963829124
98304.0,16,3,48.0,1,1,1,0,0,0.5387103922003103,0.3218938671750874
372124.0,21,6,66.0,2,1,1,0,2,0.7227259207032928,0.6257475605917533
357424.0,14,6,58.0,2,1,1,0,2,0.6351227787998633,0.6257475605917533
291887.0,9,8,70.0,2,1,1,0,1,0.7703233081076393,0.6327930174563592
652590.0,28,6,111.0,4,2,1,1,1,1.2154935939100833,1.2514951211835066
191329.0,36,3,119.0,4,2,1,1,3,1.3355528473299356,1.2875754687003496
148055.0,16,3,100.0,4,2,0,0,1,1.1223133170839796,1.2875754687003496
263883.0,7,0,119.0,4,2,1,1,2,1.3145012819499193,1.2688939344794032
219459.0,1,5,55.0,2,1,1,0,1,0.6192602425632052,0.6492693110647182
157372.0,29,9,74.0,2,1,1,1,2,0.7981424612388586,0.6144468149954282
574687.0,3,4,169.0,6,3,1,1,1,1.8861565375289258,1.922441195168468
617536.0,22,1,105.0,4,2,1,1,1,1.1787120891835963,1.2882221512926906
205334.0,2,8,62.0,2,1,0,0,1,0.6822863586096234,0.6327930174563592
417033.0,3,4,143.0,5,2,0,1,2,1.5959786086783219,1.6020343293070565
516330.0,37,1,110.0,4,2,0,1,0,1.2348412362875771,1.2882221512926906
465904.0,25,1,102.0,4,2,0,0,0,1.1450346009212078,1.2882221512926906
42415.0,12,9,27.0,1,1,0,0,3,0.2912141412628268,0.3072234074977141
327946.0,19,7,56.0,2,1,0,0,1,0.6331298490734393,0.6479575927658248
714000.0,15,2,110.0,4,2,1,0,3,1.2161730177801784,1.2668140195768867
1117227.0,32,7,157.0,6,3,1,1,3,1.7750247554380352,1.9438727782974743
289695.0,15,2,56.0,2,1,1,0,3,0.6191426272335454,0.6334070097884433
72667.0,11,3,40.0,1,1,1,1,3,0.4489253268335918,0.3218938671750874
156006.0,16,3,76.0,3,1,1,0,1,0.8529581209838245,0.9656816015252621
557091.0,19,7,103.0,4,2,1,1,1,1.1645066866886473,1.2959151855316495
313285.0,6,1,52.0,2,1,0,0,1,0.5837431298814001,0.6441110756463453
521092.0,37,1,91.0,3,1,0,0,1,1.0215504772924502,0.9661666134695179
222230.0,23,1,36.0,1,1,0,0,0,0.40412985914866156,0.32205553782317264
306856.0,41,0,131.0,5,2,0,0,3,1.4470560330709195,1.5861174180992539
506022.0,38,5,103.0,4,2,0,0,0,1.1597055451638207,1.2985386221294364
49051.0,17,3,25.0,1,1,1,0,0,0.2805783292709949,0.3218938671750874
434244.0,4,7,58.0,2,1,0,1,1,0.6557416293974907,0.6479575927658248
107372.0,36,3,57.0,2,1,1,0,3,0.6397185907378684,0.6437877343501748
509299.0,38,5,119.0,4,2,1,1,3,1.3398539793640258,1.2985386221294364
253607.0,38,5,53.0,2,1,1,0,3,0.5967416882881796,0.6492693110647182
106934.0,7,0,53.0,2,1,1,0,1,0.5854501507844179,0.6344469672397016
317693.0,12,9,196.0,7,3,0,0,1,2.113998951389409,2.1505638524839985
559799.0,32,7,96.0,3,1,1,1,1,1.0853654555544674,0.9719363891487371
406595.0,2,8,114.0,4,2,1,0,3,1.254526530346727,1.2655860349127184
333171.0,7,0,142.0,5,2,1,1,0,1.5685645549318366,1.5861174180992539
272710.0,8,4,93.0,3,1,1,1,1,1.037944130119468,0.961220597584234
458701.0,31,5,102.0,4,2,1,1,3,1.148446268026308,1.2985386221294364
455977.0,31,5,112.0,4,2,1,1,3,1.2610390394014361,1.2985386221294364
143515.0,34,0,72.0,2,1,0,0,0,0.7953285067260015,0.6344469672397016
214844.0,22,1,38.0,1,1,1,0,2,0.4265815179902539,0.32205553782317264
173981.0,13,9,104.0,4,2,1,0,3,1.121713729308666,1.2288936299908564
350107.0,5,8,108.0,4,2,1,0,1,1.188498818223215,1.2655860349127184
183080.0,16,3,125.0,5,2,1,0,0,1.4028916463549745,1.6094693358754368
847483.0,24,7,130.0,5,2,1,0,1,1.4697657210633412,1.619893981914562
220697.0,11,3,107.0,4,2,1,0,1,1.2008752492798582,1.2875754687003496
863596.0,19,7,129.0,5,2,1,1,1,1.4584598309013155,1.619893981914562
288412.0,3,4,108.0,4,2,1,0,1,1.2053544736871242,1.2816274634456453
357169.0,33,2,74.0,2,1,1,1,1,0.8181527574157564,0.6334070097884433
491077.0,24,7,66.0,2,1,1,0,1,0.7461887506936963,0.6479575927658248
104468.0,30,9,57.0,2,1,0,0,3,0.6147854093326343,0.6144468149954282
510705.0,37,1,94.0,3,1,0,0,0,1.0552279655548387,0.9661666134695179
404009.0,31,5,87.0,3,1,1,0,1,0.9795571109636155,0.9739039665970773
411268.0,31,5,77.0,3,1,1,1,3,0.8669643395884874,0.9739039665970773
51018.0,16,3,25.0,1,1,1,1,1,0.2805783292709949,0.3218938671750874
907486.0,39,2,151.0,6,3,0,1,2,1.6694738698618812,1.9002210293653299
533823.0,18,7,88.0,3,1,1,0,0,0.9949183342582618,0.9719363891487371
146334.0,12,9,67.0,2,1,1,0,3,0.7226424986892368,0.6144468149954282
507199.0,0,2,81.0,3,1,1,0,3,0.8955455858199496,0.9501105146826649
199463.0,41,0,99.0,3,1,0,1,3,1.093576696748252,0.9516704508595524
318405.0,27,0,156.0,6,3,0,1,3,1.7232117645730034,1.9033409017191047
131392.0,41,0,64.0,2,1,1,0,1,0.7069586726453347,0.6344469672397016
45726.0,11,3,29.0,1,1,1,0,1,0.3254708619543541,0.3218938671750874
228774.0,1,5,50.0,2,1,1,1,1,0.5629638568756411,0.6492693110647182
488357.0,35,4,146.0,5,2,1,1,3,1.629460677391853,1.6020343293070565
618054.0,39,2,132.0,5,2,1,1,1,1.4594076213362142,1.5835175244711082
311153.0,25,1,53.0,2,1,1,0,2,0.5949689593021962,0.6441110756463453
270137.0,16,3,142.0,5,2,0,1,1,1.593684910259251,1.6094693358754368
271889.0,40,4,73.0,2,1,0,0,2,0.8147303386959265,0.6408137317228226
644482.0,22,1,112.0,4,2,1,1,2,1.2572928951291693,1.2882221512926906
105021.0,34,0,56.0,2,1,0,0,1,0.6185888385646678,0.6344469672397016
240112.0,1,5,64.0,2,1,1,0,1,0.7205937368008206,0.6492693110647182
698088.0,33,2,113.0,4,2,1,1,1,1.249341372810547,1.2668140195768867
282827.0,15,2,53.0,2,1,1,0,1,0.5859742722031769,0.6334070097884433
84533.0,7,0,41.0,1,1,0,0,2,0.4528953996634176,0.3172234836198508
328434.0,0,2,51.0,2,1,1,1,1,0.5638620355162646,0.6334070097884433
134929.0,26,6,25.0,1,1,1,1,3,0.27375981844821695,0.31287378029587665
69117.0,35,4,25.0,1,1,1,0,1,0.2790172392794269,0.3204068658614113
812641.0,37,1,144.0,5,2,1,1,2,1.6165194365946463,1.6102776891158632
469017.0,32,7,76.0,3,1,0,1,2,0.8592476523139534,0.9719363891487371
426774.0,31,5,100.0,4,2,1,1,2,1.1259277137512822,1.2985386221294364
229637.0,21,6,42.0,1,1,1,1,0,0.4599164949930045,0.31287378029587665
137789.0,16,3,93.0,3,1,1,0,3,1.043751384888101,0.9656816015252621
492984.0,33,2,80.0,3,1,1,0,1,0.8844894674764934,0.9501105146826649
119651.0,11,3,57.0,2,1,1,0,2,0.6397185907378684,0.6437877343501748
107685.0,8,4,39.0,1,1,1,0,3,0.43526689327590595,0.3204068658614113
213390.0,10,8,62.0,2,1,1,0,3,0.6822863586096234,0.6327930174563592
758734.0,23,1,148.0,5,2,1,1,1,1.661422754277831,1.6102776891158632
556434.0,5,8,137.0,5,2,1,0,3,1.5076327601535227,1.5819825436408979
734413.0,18,7,134.0,5,2,1,0,3,1.514989281711444,1.619893981914562
1102173.0,4,7,157.0,6,3,1,0,3,1.7750247554380352,1.9438727782974743
367810.0,8,4,137.0,5,2,1,0,0,1.5290144712512594,1.6020343293070565
141806.0,17,3,86.0,3,1,1,1,1,0.9651894526922224,0.9656816015252621
529979.0,23,1,103.0,4,2,1,1,3,1.1562604303420039,1.2882221512926906
147038.0,40,4,50.0,2,1,1,1,1,0.5580344785588538,0.6408137317228226
619148.0,38,5,153.0,6,3,1,0,0,1.722669402039462,1.9478079331941547
172755.0,27,0,63.0,2,1,0,1,2,0.6959124433852514,0.6344469672397016
360645.0,32,7,51.0,2,1,1,0,0,0.5766003982633108,0.6479575927658248
712727.0,28,6,115.0,4,2,1,1,1,1.259295164861798,1.2514951211835066
299577.0,29,9,147.0,5,2,1,1,2,1.585499213542057,1.5361170374885704
120176.0,3,4,37.0,1,1,1,1,0,0.4129455141335518,0.3204068658614113
782298.0,18,7,103.0,4,2,1,1,0,1.1645066866886473,1.2959151855316495
157616.0,7,0,63.0,2,1,0,1,0,0.6959124433852514,0.6344469672397016
396276.0,14,6,73.0,2,1,1,1,0,0.7993786698687936,0.6257475605917533
281378.0,31,5,67.0,2,1,1,1,0,0.7543715682133592,0.6492693110647182
133120.0,35,4,48.0,1,1,0,1,1,0.5357130994164996,0.3204068658614113
390942.0,31,5,100.0,4,2,1,0,1,1.1259277137512822,1.2985386221294364
325528.0,33,2,49.0,1,1,1,0,0,0.5417497988293523,0.31670350489422167
153316.0,41,0,68.0,2,1,0,0,3,0.7511435896856682,0.6344469672397016
548937.0,23,1,112.0,4,2,1,0,1,1.2572928951291693,1.2882221512926906
57960.0,36,3,39.0,1,1,1,1,0,0.43770219366275204,0.3218938671750874
431482.0,31,5,97.0,3,1,1,1,1,1.0921498823387439,0.9739039665970773
204936.0,32,7,29.0,1,1,0,0,1,0.32787081469874535,0.3239787963829124
384548.0,31,5,90.0,3,1,1,0,1,1.013334942376154,0.9739039665970773
287591.0,17,3,140.0,5,2,1,1,1,1.5712386439175714,1.6094693358754368
510658.0,6,1,91.0,3,1,1,0,3,1.0215504772924502,0.9661666134695179
353981.0,21,6,53.0,2,1,1,1,3,0.5803708151102199,0.6257475605917533
612325.0,28,6,109.0,4,2,1,1,3,1.193592808434226,1.2514951211835066
